"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Gaia's Guide",6014,"Harper, KS, United States",-98.0258945,37.2866863,2,0.033255736614566
"Gaia's Guide",6014,"Harrisburg, PA, United States",-76.8867008,40.2731911,15,0.249418024609245
"Gaia's Guide",6014,"Hartford, CT, United States",-72.6733723,41.7658043,24,0.399068839374792
"Gaia's Guide",6014,"Hattiesburg, MS, United States",-89.2903392,31.3271189,1,0.016627868307283
"Gaia's Guide",6014,"Haverhill, MA, United States",-71.0772796,42.7762015,2,0.033255736614566
"Gaia's Guide",6014,"Hayward, CA, United States",-122.0809964,37.6687665,9,0.149650814765547
"Gaia's Guide",6014,"Hazelton, PA, United States",-75.9746472,40.9584181,1,0.016627868307283
"Gaia's Guide",6014,"Hazleton, PA, United States",-75.9746472,40.9584181,1,0.016627868307283
"Gaia's Guide",6014,"Helena, MT, United States",-112.0391057,46.5891452,7,0.116395078150981
"Gaia's Guide",6014,"Hempstead, NY, United States",NA,NA,2,0.033255736614566
"Gaia's Guide",6014,"Hermiston, OR, United States",-119.2894605,45.8404101,1,0.016627868307283
"Gaia's Guide",6014,"Hialeah, FL, United States",-80.2781057,25.8575963,2,0.033255736614566
"Gaia's Guide",6014,"Hicksville, NY, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Highland Park, MI, United States",-83.096868,42.4055925,1,0.016627868307283
"Gaia's Guide",6014,"Highland Park, NJ, United States",-74.4243178,40.4959379,1,0.016627868307283
"Gaia's Guide",6014,"Holland, MI, United States",-86.1089301,42.7875235,1,0.016627868307283
"Gaia's Guide",6014,"Hollywood & North Hollywood, CA, United States",-118.3266146,34.0907315,14,0.232790156301962
"Gaia's Guide",6014,"Hollywood, CA, United States",-118.3266146,34.0907315,24,0.399068839374792
"Gaia's Guide",6014,"Hollywood, FL, United States",-80.1494901,26.0112014,12,0.199534419687396
"Gaia's Guide",6014,"Honolulu, HI, United States",-157.8581401,21.3098845,26,0.432324575989358
"Gaia's Guide",6014,"Hopland/Talmadge, CA, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Hot Springs, AR, United States",-93.0546003,34.5077615,1,0.016627868307283
"Gaia's Guide",6014,"Houma, LA, United States",-90.7195348,29.5957696,2,0.033255736614566
"Gaia's Guide",6014,"Houston, TX, United States",-95.3698028,29.7604267,40,0.66511473229132
"Gaia's Guide",6014,"Huachuca, AZ, United States",-110.3339678,31.6278703,1,0.016627868307283
"Gaia's Guide",6014,"Hummelstown, PA, United States",-76.7083033,40.2653681,1,0.016627868307283
"Gaia's Guide",6014,"Huntington, NY, United States",-73.425676,40.8681539,2,0.033255736614566
"Gaia's Guide",6014,"Huntington, WV, United States",-82.445154,38.4192496,4,0.066511473229132
"Gaia's Guide",6014,"Huntsville, AL, United States",-86.5861037,34.7303688,1,0.016627868307283
"Gaia's Guide",6014,"Hutchinson, KS, United States",-97.9297743,38.0608445,1,0.016627868307283
"Gaia's Guide",6014,"Hyannis, MA, United States",-70.2881124,41.6524911,3,0.049883604921849
"Gaia's Guide",6014,"Indianapolis, IN, United States",-86.158018,39.76909,25,0.415696707682075
"Gaia's Guide",6014,"Inglewood, CA, United States",-118.3531311,33.9616801,1,0.016627868307283
"Gaia's Guide",6014,"Iowa City, IA, United States",-91.5346169,41.6578257,18,0.299301629531094
"Gaia's Guide",6014,"Irvine, CA, United States",-117.8265049,33.6845673,1,0.016627868307283
"Gaia's Guide",6014,"Irvington, NJ, United States",-74.2286435,40.7263249,1,0.016627868307283
"Gaia's Guide",6014,"Isla Vista, CA, United States",-119.8609718,34.4133292,3,0.049883604921849
"Gaia's Guide",6014,"Ithaca, NY, United States",-76.5018807,42.4439614,10,0.16627868307283
"Gaia's Guide",6014,"Jackson Heights, NY, United States",-73.8830701,40.7556818,3,0.049883604921849
"Gaia's Guide",6014,"Jackson, MS, United States",-90.1848103,32.2987573,14,0.232790156301962
"Gaia's Guide",6014,"Jacksonville Beach, FL, United States",-81.3961338,30.2841224,2,0.033255736614566
"Gaia's Guide",6014,"Jacksonville, FL, United States",-81.655651,30.3321838,15,0.249418024609245
"Gaia's Guide",6014,"Jacksonville, NC, United States",-77.4302414,34.7540524,1,0.016627868307283
"Gaia's Guide",6014,"Jamestown, NY, United States",-79.2353259,42.0970023,1,0.016627868307283
"Gaia's Guide",6014,"Jersey City, NJ, United States",-74.0431435,40.7177545,4,0.066511473229132
"Gaia's Guide",6014,"Johnson City, TN, United States",-82.3534727,36.3134397,2,0.033255736614566
"Gaia's Guide",6014,"Johnstown, PA, United States",-78.9219698,40.3267407,1,0.016627868307283
"Gaia's Guide",6014,"Joliet, IL, United States",-88.0817251,41.525031,4,0.066511473229132
"Gaia's Guide",6014,"Joplin, MO, United States",-94.513281,37.0842271,8,0.133022946458264
"Gaia's Guide",6014,"Juneau, AK, United States",-134.4201306,58.3004933,1,0.016627868307283
"Gaia's Guide",6014,"Kalamazoo, MI, United States",-85.5872286,42.2917069,6,0.099767209843698
"Gaia's Guide",6014,"Kansas City, KS, United States",-94.6267873,39.1155314,5,0.083139341536415
"Gaia's Guide",6014,"Kansas City, MO, United States",-94.5785667,39.0997265,44,0.731626205520452
"Gaia's Guide",6014,"Kenosha, WI, United States",-87.8211854,42.5847425,1,0.016627868307283
"Gaia's Guide",6014,"Kent, OH, United States",-81.3578859,41.1536674,2,0.033255736614566
"Gaia's Guide",6014,"Kettering, OH, United States",-84.1688274,39.6895036,1,0.016627868307283
"Gaia's Guide",6014,"Key West, FL, United States",-81.7799871,24.5550593,19,0.315929497838377
"Gaia's Guide",6014,"Kingston, NJ, United States",-74.6134903,40.3753844,1,0.016627868307283
"Gaia's Guide",6014,"Klamath Fall, OR, United States",-121.7816704,42.224867,1,0.016627868307283
"Gaia's Guide",6014,"Klamath Falls, OR, United States",-121.7816704,42.224867,2,0.033255736614566
"Gaia's Guide",6014,"Knoxville, TN, United States",-83.9207392,35.9606384,9,0.149650814765547
"Gaia's Guide",6014,"La Crosse, WI, United States",-91.2519017,43.8137751,3,0.049883604921849
"Gaia's Guide",6014,"La Grande, OR, United States",-118.0877188,45.3245771,1,0.016627868307283
"Gaia's Guide",6014,"Lafayette, LA, United States",-92.0198427,30.2240897,5,0.083139341536415
"Gaia's Guide",6014,"Laguna Beach, CA, United States",-117.7853568,33.5427189,24,0.399068839374792
"Gaia's Guide",6014,"Lake Arrowhead, CA, United States",-117.1892078,34.2483396,1,0.016627868307283
"Gaia's Guide",6014,"Lake George, NY, United States",-73.7123408,43.4261809,3,0.049883604921849
"Gaia's Guide",6014,"Lake Hoptacong, NJ, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Lake Monroe, NY, United States",-74.1889604,41.3285013,1,0.016627868307283
"Gaia's Guide",6014,"Lake Ronkonkoma, NY, United States",-73.1053707,40.8320984,5,0.083139341536415
"Gaia's Guide",6014,"Lake Ronkonkona, NY, United States",-73.1053707,40.8320984,1,0.016627868307283
"Gaia's Guide",6014,"Lake Ronkonoma, NY, United States",-73.1053707,40.8320984,3,0.049883604921849
"Gaia's Guide",6014,"Lake Tahoe, CA, United States",NA,NA,3,0.049883604921849
"Gaia's Guide",6014,"Lake Worth, FL, United States",-80.0684479,26.6167555,3,0.049883604921849
"Gaia's Guide",6014,"Lakeland, FL, United States",-81.9498042,28.0394654,3,0.049883604921849
"Gaia's Guide",6014,"Lambertville, NJ, United States",-74.9429448,40.3659394,3,0.049883604921849
"Gaia's Guide",6014,"Lancaster, MA, United States",-71.6731242,42.4556452,1,0.016627868307283
"Gaia's Guide",6014,"Lancaster, PA, United States",-76.3055144,40.0378755,11,0.182906551380113
"Gaia's Guide",6014,"Landisville, NJ, United States",-74.938343,39.5251132,1,0.016627868307283
"Gaia's Guide",6014,"Landisville, PA, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Lansing, MI, United States",-84.5555347,42.732535,6,0.099767209843698
"Gaia's Guide",6014,"Laramie, WY, United States",-105.5911007,41.3113669,1,0.016627868307283
"Gaia's Guide",6014,"Largo, MD, United States",-76.8317325,38.8779723,2,0.033255736614566
"Gaia's Guide",6014,"Larkspur, CA, United States",-122.5352539,37.9340915,1,0.016627868307283
"Gaia's Guide",6014,"Las Vegas, NE, United States",-115.1391009,36.171563,3,0.049883604921849
"Gaia's Guide",6014,"Las Vegas, NV, United States",-115.1391009,36.171563,12,0.199534419687396
"Gaia's Guide",6014,"Latham, NY, United States",-73.760537,42.7477661,1,0.016627868307283
"Gaia's Guide",6014,"Lawrence, KS, United States",-95.2352501,38.9716689,5,0.083139341536415
"Gaia's Guide",6014,"Lebanon, NH, United States",-72.2517569,43.6422934,2,0.033255736614566
"Gaia's Guide",6014,"Leominster, MA, United States",-71.759794,42.5250906,1,0.016627868307283
"Gaia's Guide",6014,"Lewiston, ID, United States",-117.0011889,46.4004089,1,0.016627868307283
"Gaia's Guide",6014,"Lewiston, ME, United States",-70.2147764,44.100351,5,0.083139341536415
"Gaia's Guide",6014,"Lexington, KT, United States",-84.5037164,38.0405837,3,0.049883604921849
"Gaia's Guide",6014,"Lexington, KY, United States",-84.5037164,38.0405837,8,0.133022946458264
"Gaia's Guide",6014,"Lima, OH, United States",-84.1052256,40.742551,3,0.049883604921849
"Gaia's Guide",6014,"Lincoln, NE, United States",-96.7025764,40.8136634,14,0.232790156301962
"Gaia's Guide",6014,"Lindenhurst, NY, United States",-73.3734547,40.6867667,2,0.033255736614566
"Gaia's Guide",6014,"Lithia, FL, United States",-82.1454233,27.8503334,1,0.016627868307283
"Gaia's Guide",6014,"Little River, CA, United States",-123.7899217,39.2717465,1,0.016627868307283
"Gaia's Guide",6014,"Little Rock, AR, United States",-92.2880157,34.7444618,10,0.16627868307283
"Gaia's Guide",6014,"Littletown, NH, United States",-71.7701237,44.3061628,1,0.016627868307283
"Gaia's Guide",6014,"Liverpool, NY, United States",-76.2177046,43.106456,2,0.033255736614566
"Gaia's Guide",6014,"Long Beach, CA, United States",-118.1937395,33.7700504,34,0.565347522447622
"Gaia's Guide",6014,"Long Island, NY, United States",-73.134961,40.789142,13,0.216162287994679
"Gaia's Guide",6014,"Lorain, OH, United States",-82.1823746,41.452819,3,0.049883604921849
"Gaia's Guide",6014,"Los Altos, CA, United States",-122.1141298,37.3852183,1,0.016627868307283
"Gaia's Guide",6014,"Los Angeles, CA, United States",-118.242643,34.0549076,142,2.36115729963419
"Gaia's Guide",6014,"Louisville, KT, United States",-85.7584557,38.2526647,3,0.049883604921849
"Gaia's Guide",6014,"Louisville, KY, United States",-85.7584557,38.2526647,18,0.299301629531094
"Gaia's Guide",6014,"Lowell, MA, United States",-71.3161718,42.6334247,3,0.049883604921849
"Gaia's Guide",6014,"Lubbock, TX, United States",-101.8552934,33.5778239,9,0.149650814765547
"Gaia's Guide",6014,"Lynn, MA, United States",-70.9494938,42.466763,6,0.099767209843698
"Gaia's Guide",6014,"Macomb, IL, United States",-90.6717971,40.4592076,1,0.016627868307283
"Gaia's Guide",6014,"Macon, GA, United States",-83.6324022,32.8406946,4,0.066511473229132
"Gaia's Guide",6014,"Madeira Beach, FL, United States",-82.7973247,27.7980814,2,0.033255736614566
"Gaia's Guide",6014,"Madison, WI, United States",-89.4007501,43.0721661,31,0.515463917525773
"Gaia's Guide",6014,"Magset, ME, United States",-69.4454689,45.253783,1,0.016627868307283
"Gaia's Guide",6014,"Mahwah, NJ, United States",-74.1435843,41.0886216,1,0.016627868307283
"Gaia's Guide",6014,"Manchester, CT, United States",-72.5215009,41.7759301,1,0.016627868307283
"Gaia's Guide",6014,"Manchester, NH, United States",-71.4547891,42.9956397,7,0.116395078150981
"Gaia's Guide",6014,"Manfield, OH, United States",-82.5154471,40.75839,3,0.049883604921849
"Gaia's Guide",6014,"Manhattan Beach, CA, United States",-118.4109089,33.8847361,2,0.033255736614566
"Gaia's Guide",6014,"Manhattan, NY, United States",-73.9712488,40.7830603,158,2.62720319255072
"Gaia's Guide",6014,"Mankato, MN, United States",-94.0055647,44.1661456,3,0.049883604921849
"Gaia's Guide",6014,"Mansfield, OH, United States",-82.5154471,40.75839,3,0.049883604921849
"Gaia's Guide",6014,"March's Hook, OR, United States",-95.712891,37.09024,1,0.016627868307283
"Gaia's Guide",6014,"Marietta, PA, United States",-76.5521882,40.0570411,1,0.016627868307283
"Gaia's Guide",6014,"Marin County, CA, United States",-122.7633036,38.083403,1,0.016627868307283
"Gaia's Guide",6014,"Marrietta, PA, United States",-76.5521882,40.0570411,1,0.016627868307283
"Gaia's Guide",6014,"Martha's Vineyard Island, MA, United States",-70.645473,41.3804981,6,0.099767209843698
"Gaia's Guide",6014,"Matthews, CA, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Maui Island, HI, United States",-156.3319253,20.7983626,4,0.066511473229132
"Gaia's Guide",6014,"McAllen, TX, United States",-98.2300124,26.2034071,1,0.016627868307283
"Gaia's Guide",6014,"Medeira Beach, FL, United States",-82.7973247,27.7980814,1,0.016627868307283
"Gaia's Guide",6014,"Medford, OR, United States",-122.8755949,42.3265152,1,0.016627868307283
"Gaia's Guide",6014,"Melbourne, FL, United States",-80.6081089,28.0836269,1,0.016627868307283
"Gaia's Guide",6014,"Melrose Park, IL, United States",-87.8567276,41.9005865,1,0.016627868307283
"Gaia's Guide",6014,"Memphis, TN, United States",-90.0489801,35.1495343,32,0.532091785833056
"Gaia's Guide",6014,"Mendocino, CA, United States",-123.7994591,39.3076744,1,0.016627868307283
"Gaia's Guide",6014,"Miami Beach, FL, United States",-80.1300455,25.790654,10,0.16627868307283
"Gaia's Guide",6014,"Miami, FL, United States",-80.1917902,25.7616798,36,0.598603259062188
"Gaia's Guide",6014,"Middletown, CT, United States",-72.6506488,41.5623209,1,0.016627868307283
"Gaia's Guide",6014,"Midway City, CA, United States",-117.9863236,33.7446861,1,0.016627868307283
"Gaia's Guide",6014,"Mill Valley, CA, United States",-122.5449763,37.9060368,1,0.016627868307283
"Gaia's Guide",6014,"Milwaukee, WI, United States",-87.9064736,43.0389025,54,0.897904888593282
"Gaia's Guide",6014,"Minneapolis, MN, United States",-93.2650108,44.977753,46,0.764881942135018
"Gaia's Guide",6014,"Mississippi, MS, United States",-89.3985283,32.3546679,1,0.016627868307283
"Gaia's Guide",6014,"Missoula, MT, United States",-113.9940314,46.8721284,10,0.16627868307283
"Gaia's Guide",6014,"Mobile, AL, United States",-88.0398912,30.6953657,10,0.16627868307283
"Gaia's Guide",6014,"Modesto, CA, United States",-120.9970014,37.6392595,4,0.066511473229132
"Gaia's Guide",6014,"Monroe, LA, United States",-92.1193012,32.5093109,2,0.033255736614566
"Gaia's Guide",6014,"Montclaire, PA, United States",-75.502411,40.1389933,1,0.016627868307283
"Gaia's Guide",6014,"Monte Rio, CA, United States",-123.0088886,38.4654695,2,0.033255736614566
"Gaia's Guide",6014,"Monterey, CA, United States",-121.8946761,36.6002378,3,0.049883604921849
"Gaia's Guide",6014,"Montgomery, AL, United States",-86.3077368,32.3792233,6,0.099767209843698
"Gaia's Guide",6014,"Montgomery, MD, United States",-77.2405153,39.1547426,1,0.016627868307283
"Gaia's Guide",6014,"Montpelier, VT, United States",-72.5753869,44.2600593,1,0.016627868307283
"Gaia's Guide",6014,"Morgantown, WV, United States",-79.9558968,39.629526,2,0.033255736614566
"Gaia's Guide",6014,"Morris County, NJ, United States",-74.5463282,40.8336038,2,0.033255736614566
"Gaia's Guide",6014,"Morristown, NJ, United States",-74.4815438,40.7967667,9,0.149650814765547
"Gaia's Guide",6014,"Moscow, ID, United States",-117.0001651,46.7323875,3,0.049883604921849
"Gaia's Guide",6014,"Mountain View, CA, United States",-122.0838511,37.3860517,2,0.033255736614566
"Gaia's Guide",6014,"Mt. Clemens, MI, United States",-82.8779754,42.5972563,4,0.066511473229132
"Gaia's Guide",6014,"Mt. Pleasant, MI, United States",-84.7675139,43.5978075,2,0.033255736614566
"Gaia's Guide",6014,"Muncie, IN, United States",-85.3863599,40.1933767,4,0.066511473229132
"Gaia's Guide",6014,"Muskegon, MI, United States",-86.2483921,43.2341813,2,0.033255736614566
"Gaia's Guide",6014,"Myrtle Beach, SC, United States",-78.8802094,33.6954218,1,0.016627868307283
"Gaia's Guide",6014,"Myrtle Creek, OR, United States",-123.2931205,43.0201173,1,0.016627868307283
"Gaia's Guide",6014,"Nanuet, NY, United States",-74.013473,41.0887073,1,0.016627868307283
"Gaia's Guide",6014,"Napa, CA, United States",-122.286865,38.2975381,3,0.049883604921849
"Gaia's Guide",6014,"Nashua, NH, United States",-71.467566,42.7653662,3,0.049883604921849
"Gaia's Guide",6014,"Nashville, TN, United States",-86.7816016,36.1626638,21,0.349185234452943
"Gaia's Guide",6014,"Nazareth, OR, United States",-75.3096237,40.740375,1,0.016627868307283
"Gaia's Guide",6014,"Neptune Beach, FL, United States",-81.3964734,30.311908,2,0.033255736614566
"Gaia's Guide",6014,"Nevada City, CA, United States",-121.0160594,39.2615606,1,0.016627868307283
"Gaia's Guide",6014,"New Bedford, CT, United States",NA,NA,3,0.049883604921849
"Gaia's Guide",6014,"New Bedford, MA, United States",-70.934205,41.6362152,2,0.033255736614566
"Gaia's Guide",6014,"New Britain, CT, United States",-72.7795419,41.6612104,1,0.016627868307283
"Gaia's Guide",6014,"New Brunswick, NJ, United States",-74.4518188,40.4862157,10,0.16627868307283
"Gaia's Guide",6014,"New Haven, CT, United States",-72.9278835,41.308274,20,0.33255736614566
"Gaia's Guide",6014,"New Hope, OR, United States",-123.36667,42.3625,1,0.016627868307283
"Gaia's Guide",6014,"New Hope, PA, United States",-74.9512785,40.3642728,11,0.182906551380113
"Gaia's Guide",6014,"New London, CT, United States",-72.0995209,41.3556539,6,0.099767209843698
"Gaia's Guide",6014,"New Milford, CT, United States",-73.4085463,41.5770433,1,0.016627868307283
"Gaia's Guide",6014,"New Orleans, LA, United States",-90.0715323,29.9510658,72,1.19720651812438
"Gaia's Guide",6014,"New Town, IL, United States",NA,NA,6,0.099767209843698
"Gaia's Guide",6014,"New York, NY, United States",-74.0059728,40.7127753,101,1.67941469903558
"Gaia's Guide",6014,"Newark, DE, United States",-75.7496572,39.6837226,4,0.066511473229132
"Gaia's Guide",6014,"Newark, NJ, United States",-74.1723667,40.735657,5,0.083139341536415
"Gaia's Guide",6014,"Newport Beach, CA, United States",-117.9298493,33.6188829,1,0.016627868307283
"Gaia's Guide",6014,"Newport, RI, United States",-71.3128285,41.4901024,6,0.099767209843698
"Gaia's Guide",6014,"Newton, NJ, United States",-74.7526651,41.0581527,3,0.049883604921849
"Gaia's Guide",6014,"Niagara Falls, NY, United States",-79.0377388,43.0962143,1,0.016627868307283
"Gaia's Guide",6014,"Nimitz, WV, United States",-80.9600897,37.6462298,1,0.016627868307283
"Gaia's Guide",6014,"Norfolk, VA, United States",-76.2858726,36.8507689,16,0.266045892916528
"Gaia's Guide",6014,"Normal, IL, United States",-88.9906312,40.5142026,1,0.016627868307283
"Gaia's Guide",6014,"Norman, OK, United States",-97.4394777,35.2225668,2,0.033255736614566
"Gaia's Guide",6014,"North Adams, MA, United States",-73.1087148,42.700915,1,0.016627868307283
"Gaia's Guide",6014,"North Conway, NH, United States",-71.1284041,44.0536805,1,0.016627868307283
"Gaia's Guide",6014,"North Dartmouth, MA, United States",-70.9694555,41.640396,1,0.016627868307283
"Gaia's Guide",6014,"North Hollywood, CA, United States",-118.3877732,34.1866635,5,0.083139341536415
"Gaia's Guide",6014,"North Hudson, NY, United States",-73.7284641,43.9525575,1,0.016627868307283
"Gaia's Guide",6014,"North Merrick, NY, United States",-73.5635312,40.6913859,1,0.016627868307283
"Gaia's Guide",6014,"North Quincy, MA, United States",-71.0245188,42.2811843,2,0.033255736614566
"Gaia's Guide",6014,"North Smithfield, RI, United States",-71.5495071,41.9667652,1,0.016627868307283
"Gaia's Guide",6014,"Northampton, MA, United States",-72.6412013,42.3250896,13,0.216162287994679
"Gaia's Guide",6014,"Northwood, NH, United States",-71.1508969,43.194249,2,0.033255736614566
"Gaia's Guide",6014,"Norwalk, CT, United States",-73.4081575,41.117744,1,0.016627868307283
"Gaia's Guide",6014,"Norwalk, WI, United States",-90.621521,43.8305238,1,0.016627868307283
"Gaia's Guide",6014,"Nyack, NY, United States",-73.9179146,41.0906519,3,0.049883604921849
"Gaia's Guide",6014,"Oak Bluffs, MA, United States",-70.5619724,41.4542793,1,0.016627868307283
"Gaia's Guide",6014,"Oak Park, IL, United States",-87.7845025,41.8850317,2,0.033255736614566
"Gaia's Guide",6014,"Oak Ridge Farm, TN, United States",-84.2696449,36.0103561,1,0.016627868307283
"Gaia's Guide",6014,"Oakhurst, CA, United States",-119.6493154,37.3279997,1,0.016627868307283
"Gaia's Guide",6014,"Oakland, CA, United States",-122.2711639,37.8043514,37,0.615231127369471
"Gaia's Guide",6014,"Oakland, PA, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Oberlin, OH, United States",-82.2173786,41.2939386,4,0.066511473229132
"Gaia's Guide",6014,"Ocean Park Beach, CA, United States",-118.481435,34.0039259,1,0.016627868307283
"Gaia's Guide",6014,"Oceanside, CA, United States",-117.3794834,33.1958696,1,0.016627868307283
"Gaia's Guide",6014,"Odessa, TX, United States",-102.3676431,31.8456816,3,0.049883604921849
"Gaia's Guide",6014,"Ogunquit, ME, United States",-70.5986223,43.2468352,20,0.33255736614566
"Gaia's Guide",6014,"Oklahoma City, OK, United States",-97.5164276,35.4675602,27,0.448952444296641
"Gaia's Guide",6014,"Old Roslyn Village, NY, United States",-73.6509622,40.7998227,3,0.049883604921849
"Gaia's Guide",6014,"Old Westbury, NY, United States",-73.5995717,40.7887113,1,0.016627868307283
"Gaia's Guide",6014,"Olean, NY, United States",-78.429927,42.083639,8,0.133022946458264
"Gaia's Guide",6014,"Olympia, WA, United States",-122.9006951,47.0378741,8,0.133022946458264
"Gaia's Guide",6014,"Omaha, NE, United States",-95.9345034,41.2565369,22,0.365813102760226
"Gaia's Guide",6014,"Oneonta, NY, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Opa-Locka, FL, United States",-80.2503271,25.9023168,1,0.016627868307283
"Gaia's Guide",6014,"Orange County, CA, United States",-117.8311428,33.7174708,3,0.049883604921849
"Gaia's Guide",6014,"Orange, CA, United States",-117.855281,33.7879085,1,0.016627868307283
"Gaia's Guide",6014,"Orange, NJ, United States",-74.2326478,40.7706187,1,0.016627868307283
"Gaia's Guide",6014,"Orlando, FL, United States",-81.3789269,28.5383832,16,0.266045892916528
"Gaia's Guide",6014,"Orono, ME, United States",-68.6719411,44.8831125,5,0.083139341536415
"Gaia's Guide",6014,"Oswego, NY, United States",-76.5104973,43.4553461,4,0.066511473229132
"Gaia's Guide",6014,"Oxnard, CA, United States",-119.1770516,34.1975048,1,0.016627868307283
"Gaia's Guide",6014,"Oxon Hill, MD, United States",-76.9897278,38.8033178,1,0.016627868307283
"Gaia's Guide",6014,"Paducah, KY, United States",-88.6000478,37.0833893,1,0.016627868307283
"Gaia's Guide",6014,"Painesville, OH, United States",-81.245657,41.7244885,3,0.049883604921849
"Gaia's Guide",6014,"Palm Springs, CA, United States",-116.5452921,33.8302961,22,0.365813102760226
"Gaia's Guide",6014,"Palo Alto, CA, United States",-122.1430195,37.4418834,11,0.182906551380113
"Gaia's Guide",6014,"Panama City, FL, United States",-85.6602058,30.1588129,4,0.066511473229132
"Gaia's Guide",6014,"Parkersburg, WV, United States",-81.5615135,39.2667418,1,0.016627868307283
"Gaia's Guide",6014,"Parksburg, WV, United States",-81.5615135,39.2667418,2,0.033255736614566
"Gaia's Guide",6014,"Pasadena, CA, United States",-118.1445155,34.1477849,16,0.266045892916528
"Gaia's Guide",6014,"Passaic, NJ, United States",-74.1284764,40.8567662,1,0.016627868307283
"Gaia's Guide",6014,"Paterson, NJ, United States",-74.171811,40.9167654,14,0.232790156301962
"Gaia's Guide",6014,"Pawtucket, RI, United States",-71.3825558,41.878711,1,0.016627868307283
"Gaia's Guide",6014,"Penacook, NH, United States",-71.5990999,43.2801927,2,0.033255736614566
"Gaia's Guide",6014,"Penn Hills, PA, United States",-79.8260578,40.4661428,1,0.016627868307283
"Gaia's Guide",6014,"Pensacola, FL, United States",-87.2169149,30.421309,10,0.16627868307283
"Gaia's Guide",6014,"Peoria, IL, United States",-89.5889864,40.6936488,6,0.099767209843698
"Gaia's Guide",6014,"Perth Amboy, NJ, United States",-74.2654234,40.5067723,1,0.016627868307283
"Gaia's Guide",6014,"Petaluma, CA, United States",-122.6366524,38.232417,2,0.033255736614566
"Gaia's Guide",6014,"Philadelphia, PA, United States",-75.1652215,39.9525839,90,1.49650814765547
"Gaia's Guide",6014,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,2,0.033255736614566
"Gaia's Guide",6014,"Phoenix, AZ, United States",-112.0740373,33.4483771,45,0.748254073827735
"Gaia's Guide",6014,"Phoenixville, PA, United States",-75.5149128,40.1303822,1,0.016627868307283
"Gaia's Guide",6014,"Piermont, NY, United States",-73.918192,41.0420414,1,0.016627868307283
"Gaia's Guide",6014,"Piqua, OH, United States",-84.2424449,40.1447732,2,0.033255736614566
"Gaia's Guide",6014,"Pittsburgh, OH, United States",-84.4874508,39.987551,1,0.016627868307283
"Gaia's Guide",6014,"Pittsburgh, PA, United States",-79.9958864,40.4406248,45,0.748254073827735
"Gaia's Guide",6014,"Plainfield, NJ, United States",-74.4073736,40.6337136,1,0.016627868307283
"Gaia's Guide",6014,"Plainsboro, NJ, United States",-74.615308,40.3570497,1,0.016627868307283
"Gaia's Guide",6014,"Plainwell, MI, United States",-85.6489035,42.4400357,1,0.016627868307283
"Gaia's Guide",6014,"Plattsburg, NY, United States",-73.4529124,44.6994873,2,0.033255736614566
"Gaia's Guide",6014,"Plattsburgh, NY, United States",-73.4529124,44.6994873,2,0.033255736614566
"Gaia's Guide",6014,"Pleasant Hill, CA, United States",-122.0607963,37.9479786,1,0.016627868307283
"Gaia's Guide",6014,"Plymouth, MA, United States",-70.6672621,41.9584457,2,0.033255736614566
"Gaia's Guide",6014,"Plymouth, MI, United States",-83.4702132,42.3714253,1,0.016627868307283
"Gaia's Guide",6014,"Pocatello, ID, United States",-112.4506191,42.8621042,3,0.049883604921849
"Gaia's Guide",6014,"Pomona, CA, United States",-117.7499909,34.055103,12,0.199534419687396
"Gaia's Guide",6014,"Pompano Beach, FL, United States",-80.1247667,26.2378597,2,0.033255736614566
"Gaia's Guide",6014,"Pontiac, MI, United States",-83.2910468,42.6389216,5,0.083139341536415
"Gaia's Guide",6014,"Port Huron, MI, United States",-82.4249142,42.9708634,4,0.066511473229132
"Gaia's Guide",6014,"Portland, ME, United States",-70.2568189,43.6590993,13,0.216162287994679
"Gaia's Guide",6014,"Portland, OR, United States",-122.6783853,45.515232,76,1.26371799135351
"Gaia's Guide",6014,"Portola Valley, CA, United States",-122.2352443,37.3841066,1,0.016627868307283
"Gaia's Guide",6014,"Portsmouth, ME, United States",-70.78821,43.0417715,2,0.033255736614566
"Gaia's Guide",6014,"Portsmouth, NH, United States",-70.7625532,43.0717552,5,0.083139341536415
"Gaia's Guide",6014,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,6,0.099767209843698
"Gaia's Guide",6014,"Princeton, NJ, United States",-74.6672226,40.3572976,4,0.066511473229132
"Gaia's Guide",6014,"Providence, RI, United States",-71.4128343,41.8239891,32,0.532091785833056
"Gaia's Guide",6014,"Provincetown, MA, United States",-70.1846012,42.0547136,71,1.18057864981709
"Gaia's Guide",6014,"Pueblo, CO, United States",-104.6101033,38.2705996,1,0.016627868307283
"Gaia's Guide",6014,"Pullman, WA, United States",-117.1817377,46.7297771,2,0.033255736614566
"Gaia's Guide",6014,"Punta Gorda, FL, United States",-82.0453664,26.9297836,1,0.016627868307283
